"id";"fan_page_id";"day";"fans";"fans_change";"talkingabout";"engaged_fans";"engaged_newly_fans";"ini";"ini_fan";"likes";"comments";"posts";"multimedia";"likes_fan";"comments_fan";"posts_fan";"multimedia_fan";"votes";"shares";"response_count";"response_median";"response_mean";"response_max";"response_min";"engaged_fans_likes";"engaged_fans_comments";"engaged_fans_posts";"engaged_fans_multimedia";"engaged_fans_votes";"engaged_fans_shares";"is_historic";"created_at";"updated_at"
"560";253657981;5;"2015-07-14";1522798;79;4254;593;39;760;724;628;4;0;3;628;4;0;0;0;5;NA;NA;NA;NA;NA;591;4;0;0;0;0;"no";"2015-07-14 05:29:40";"2015-07-15 05:31:01"
"561";253722431;5;"2015-07-15";1522826;28;4496;766;96;1015;991;799;5;0;3;799;5;0;1;0;10;NA;NA;NA;NA;NA;762;4;1;0;0;0;"no";"2015-07-15 05:30:54";"2015-07-25 05:47:18"
"562";253789027;5;"2015-07-16";1522811;-15;4861;581;103;684;660;600;8;0;3;600;8;0;1;0;1;NA;NA;NA;NA;NA;573;8;1;0;0;0;"no";"2015-07-16 05:32:26";"2015-07-17 05:34:36"
"563";253852837;5;"2015-07-17";1522838;27;5016;308;56;532;516;308;11;3;1;308;10;3;0;0;9;1;1763;1763;1763;1763;298;9;3;0;0;0;"no";"2015-07-17 05:34:31";"2015-07-18 05:36:29"
"564";253919021;5;"2015-07-18";1522810;-28;5323;39;7;102;90;46;3;0;1;46;3;0;0;0;2;NA;NA;NA;NA;NA;36;3;0;0;0;0;"no";"2015-07-18 05:36:28";"2015-07-19 05:37:36"
"565";253982817;5;"2015-07-19";1522816;6;5168;13;4;54;54;14;2;0;0;14;2;0;0;0;2;NA;NA;NA;NA;NA;11;2;0;0;0;0;"no";"2015-07-19 05:37:35";"2015-07-20 05:39:18"
"566";254045831;5;"2015-07-20";1522885;69;4623;176;84;344;320;188;1;2;2;188;1;2;0;0;7;NA;NA;NA;NA;NA;173;1;2;0;0;0;"no";"2015-07-20 05:39:17";"2015-07-24 21:46:46"
"567";254110409;5;"2015-07-21";1523011;126;4623;236;135;391;379;235;8;0;1;235;8;0;0;0;0;NA;NA;NA;NA;NA;230;6;0;0;0;0;"no";"2015-07-21 05:41:13";"2015-07-22 05:42:31"
"568";254175133;5;"2015-07-22";1523090;79;4150;145;89;289;273;137;11;2;1;137;10;2;0;0;0;NA;NA;NA;NA;NA;137;8;2;0;0;0;"no";"2015-07-22 05:42:30";"2015-07-23 05:44:28"
"569";254256899;5;"2015-07-23";1523093;3;4171;767;181;1517;1477;793;29;1;2;793;25;1;0;0;36;1;82;82;82;82;758;15;1;0;0;0;"no";"2015-07-23 05:44:27";"2015-07-24 13:46:03"
"570";254321647;5;"2015-07-24";1523081;-12;3413;783;121;1268;1244;820;22;2;2;820;22;2;0;0;20;NA;NA;NA;NA;NA;772;13;2;0;0;0;"no";"2015-07-24 05:45:29";"2015-07-25 05:47:18"
"571";254392201;5;"2015-07-25";1523046;-35;3778;840;160;1039;1015;867;14;3;1;867;13;2;0;0;5;1;6196;6196;6196;6196;831;12;1;0;0;0;"no";"2015-07-25 05:47:13";"2015-07-26 13:49:12"
"572";254457079;5;"2015-07-26";1523120;74;3778;341;72;366;366;354;0;0;1;354;0;0;1;0;0;NA;NA;NA;NA;NA;340;0;1;0;0;0;"no";"2015-07-26 05:48:36";"2015-07-27 05:49:24"
"573";254519961;5;"2015-07-27";1523124;4;4845;134;38;333;297;137;6;1;3;137;6;1;0;0;8;NA;NA;NA;NA;NA;127;6;1;0;0;0;"no";"2015-07-27 05:49:24";"2015-07-29 13:51:34"
"574";254587303;5;"2015-07-28";1523140;16;5096;148;44;334;302;158;6;2;2;158;6;1;0;0;7;NA;NA;NA;NA;NA;143;5;1;0;0;0;"no";"2015-07-28 05:50:15";"2015-07-29 13:51:34"
"575";254652559;5;"2015-07-29";1523197;57;5096;1246;173;1457;1453;1333;11;0;0;1333;10;0;0;0;5;NA;NA;NA;NA;NA;1240;7;0;0;0;0;"no";"2015-07-29 05:50:55";"2015-07-30 05:53:01"
"576";254717643;5;"2015-07-30";1523200;3;5040;1426;260;2335;2287;1495;37;2;3;1495;34;2;0;0;0;1;41002;41002;41002;41002;1402;27;2;0;0;0;"no";"2015-07-30 05:52:54";"2015-07-31 05:54:38"
"577";254782517;5;"2015-07-31";1523193;-7;4924;1525;297;1772;1732;1564;16;3;2;1564;12;3;0;0;0;2;154638;154638;304997;4279;1518;10;2;0;0;0;"no";"2015-07-31 05:54:29";"2015-08-04 06:03:08"
"578";254847383;5;"2015-08-01";1523168;-25;4924;1668;353;1877;1853;1705;7;2;4;1705;7;2;2;0;0;1;161757;161757;161757;161757;1659;6;3;0;0;0;"no";"2015-08-01 05:55:50";"2015-08-02 05:56:59"
"579";254911195;5;"2015-08-02";1523156;-12;5603;878;182;1008;996;880;5;0;1;880;5;0;0;0;6;NA;NA;NA;NA;NA;875;5;0;0;0;0;"no";"2015-08-02 05:56:54";"2015-08-03 06:01:39"
"580";254976171;5;"2015-08-03";1523161;5;6474;1210;168;1404;1356;1260;14;1;4;1260;11;1;1;0;2;1;10280;10280;10280;10280;1200;8;2;0;0;0;"no";"2015-08-03 06:01:34";"2015-08-04 06:03:08"
"581";255040455;5;"2015-08-04";1523131;-30;7165;1086;182;1907;1831;1147;42;2;4;1147;35;2;0;0;33;NA;NA;NA;NA;NA;1061;28;2;0;0;0;"no";"2015-08-04 06:03:02";"2015-08-05 06:05:22"
"582";255105249;5;"2015-08-05";1523157;26;7913;1200;213;1602;1578;1282;10;2;2;1282;10;2;0;0;0;1;53366;53366;53366;53366;1191;9;2;0;0;0;"no";"2015-08-05 06:05:16";"2015-08-06 06:07:13"
"583";255170097;5;"2015-08-06";1523191;34;8365;917;183;1169;1137;981;13;0;2;981;11;0;0;0;7;NA;NA;NA;NA;NA;908;11;0;0;0;0;"no";"2015-08-06 06:07:03";"2015-08-07 06:10:46"
"584";255236551;5;"2015-08-07";1523198;7;8320;794;175;1228;1152;892;26;2;6;892;25;2;0;0;9;NA;NA;NA;NA;NA;780;20;2;0;0;0;"no";"2015-08-07 06:10:42";"2015-09-05 07:26:45"
"585";255301385;5;"2015-08-08";1523227;29;8320;581;127;776;764;612;6;0;1;612;6;0;0;0;8;NA;NA;NA;NA;NA;576;6;0;0;0;0;"no";"2015-08-08 06:14:08";"2015-08-09 06:17:47"
"586";255365065;5;"2015-08-09";1523245;18;7845;200;34;294;282;210;1;3;2;210;1;3;1;0;0;1;161154;161154;161154;161154;195;1;4;0;0;0;"no";"2015-08-09 06:17:45";"2015-09-08 23:32:10"
"587";255427443;5;"2015-08-10";1523454;209;7360;38;14;365;353;37;1;1;1;37;1;1;0;0;0;1;91325;91325;91325;91325;36;1;1;0;0;0;"no";"2015-08-10 06:18:18";"2015-09-08 07:31:08"
"588";255493285;5;"2015-08-11";1523479;25;6635;61;19;272;252;60;7;2;2;60;5;2;1;0;9;NA;NA;NA;NA;NA;55;5;3;0;0;0;"no";"2015-08-11 06:19:18";"2015-08-12 06:19:46"
"589";255557165;5;"2015-08-12";1523643;164;6134;373;88;895;855;435;18;2;3;435;17;2;0;0;0;NA;NA;NA;NA;NA;361;12;2;0;0;0;"no";"2015-08-12 06:19:45";"2015-09-15 23:53:31"
"590";255621003;5;"2015-08-13";1523854;211;6134;142;55;333;317;153;11;0;2;153;10;0;1;0;7;NA;NA;NA;NA;NA;136;7;1;0;0;0;"no";"2015-08-13 06:19:56";"2015-08-14 06:20:38"
"591";255685031;5;"2015-08-14";1523951;97;6134;409;76;552;532;400;13;3;1;400;11;3;0;0;0;1;51010;51010;51010;51010;398;9;3;0;0;0;"no";"2015-08-14 06:20:37";"2015-08-25 07:10:04"
"592";255748811;5;"2015-08-15";1523931;-20;4323;142;33;174;170;142;3;1;1;142;2;1;1;0;0;1;150339;150339;150339;150339;139;1;2;0;0;0;"no";"2015-08-15 06:20:31";"2015-08-18 22:30:38"
"593";255812829;5;"2015-08-16";1524013;82;3424;43;22;62;62;42;5;0;0;42;5;0;0;0;0;NA;NA;NA;NA;NA;41;2;0;0;0;0;"no";"2015-08-16 06:23:40";"2015-08-17 06:24:00"
"594";255875097;5;"2015-08-17";1524012;-1;3424;325;68;667;627;411;5;1;3;411;4;1;0;0;0;NA;NA;NA;NA;NA;321;4;1;0;0;0;"no";"2015-08-17 06:24:00";"2015-09-19 15:57:47"
"595";255940567;5;"2015-08-18";1524090;78;3045;71;22;184;168;80;6;1;2;80;5;1;1;0;3;NA;NA;NA;NA;NA;66;4;2;0;0;0;"no";"2015-08-18 06:30:33";"2015-08-29 23:17:25"
"596";256006731;5;"2015-08-19";1524148;58;2990;19;5;48;48;20;5;1;0;20;5;1;0;0;0;NA;NA;NA;NA;NA;17;2;1;0;0;0;"no";"2015-08-19 06:30:40";"2015-08-20 06:39:46"
"597";256078115;5;"2015-08-20";1524200;52;2769;74;18;224;200;76;7;4;2;76;7;4;0;0;0;2;59605;59605;69866;49344;69;4;4;0;0;0;"no";"2015-08-20 06:39:46";"2015-09-13 15:48:39"
"598";256145013;5;"2015-08-21";1524238;38;2724;156;54;849;821;149;30;1;1;149;26;1;0;0;35;NA;NA;NA;NA;NA;139;18;1;0;0;0;"no";"2015-08-21 07:04:30";"2015-08-25 07:10:04"
"599";256210301;5;"2015-08-22";1524322;84;2724;70;34;453;441;61;12;2;2;61;12;2;1;0;19;NA;NA;NA;NA;NA;56;12;3;0;0;0;"no";"2015-08-22 07:08:15";"2015-08-23 15:08:24"
"600";256273567;5;"2015-08-23";1524373;51;2517;19;9;47;47;15;6;1;0;15;6;1;0;0;0;NA;NA;NA;NA;NA;12;6;1;0;0;0;"no";"2015-08-23 07:08:19";"2015-08-23 23:08:56"
"601";256336281;5;"2015-08-24";1524574;201;2350;68;17;183;171;67;10;2;1;67;10;2;0;0;0;2;42537;42537;46701;38374;59;9;2;0;0;0;"no";"2015-08-24 07:09:26";"2015-08-25 07:10:03"
"602";256400385;5;"2015-08-25";1524854;280;2273;215;76;469;445;221;13;1;1;221;10;1;0;0;0;1;33572;33572;33572;33572;207;9;1;0;0;0;"no";"2015-08-25 07:10:03";"2015-09-08 07:31:08"
"603";256465459;5;"2015-08-26";1525162;308;2273;815;319;3844;3784;796;77;3;1;796;67;2;0;0;169;1;614;614;614;614;767;55;2;0;0;0;"no";"2015-08-26 07:14:27";"2015-09-26 02:47:10"
"604";256529917;5;"2015-08-27";1527122;1960;2350;1501;539;4180;4104;1480;96;3;3;1480;83;3;1;0;141;NA;NA;NA;NA;NA;1444;63;3;0;0;0;"no";"2015-08-27 07:14:16";"2015-09-27 02:47:39"
"605";256594707;5;"2015-08-28";1530769;3647;2584;1673;620;4080;3968;1716;114;4;3;1716;95;4;0;0;115;2;11904;11904;23298;511;1602;77;4;0;0;0;"no";"2015-08-28 07:15:46";"2015-09-03 15:23:23"
"606";256659269;5;"2015-08-29";1533780;3011;3864;1346;477;2822;2750;1370;66;0;3;1370;57;0;0;0;72;NA;NA;NA;NA;NA;1299;52;0;0;0;0;"no";"2015-08-29 07:17:01";"2015-09-07 23:30:39"
"607";256722857;5;"2015-08-30";1536820;3040;12790;1056;479;2113;2017;1089;67;2;3;1089;52;2;0;0;44;2;4507;4507;8171;843;1019;40;2;0;0;0;"no";"2015-08-30 07:17:16";"2015-09-16 23:54:47"
"608";256785697;5;"2015-08-31";1539940;3120;12790;872;482;1632;1548;912;56;0;4;912;44;0;1;0;28;NA;NA;NA;NA;NA;837;38;1;0;0;0;"no";"2015-08-31 07:17:46";"2015-10-22 03:36:47"
"609";256849901;5;"2015-09-01";1542141;2201;12790;496;232;985;889;541;41;5;4;541;28;4;1;0;12;3;4276;14996;39761;951;472;24;5;0;0;0;"no";"2015-09-01 07:18:35";"2015-09-26 02:47:09"
"610";256923519;5;"2015-09-02";1542358;217;25363;1013;388;1174;1150;994;30;0;1;994;27;0;0;0;3;NA;NA;NA;NA;NA;994;22;0;0;0;0;"no";"2015-09-02 07:19:09";"2015-10-06 03:14:05"
"611";257003293;5;"2015-09-03";1542475;117;27401;64;13;169;141;49;19;1;3;49;15;1;2;0;0;1;978;978;978;978;49;14;3;0;0;0;"no";"2015-09-03 07:23:15";"2015-09-12 15:47:00"
"612";257082945;5;"2015-09-04";1542429;-46;26613;610;241;1520;1488;608;43;2;3;608;41;2;1;0;43;1;138;138;138;138;571;38;3;0;0;0;"no";"2015-09-04 07:24:03";"2015-10-10 19:22:40"
"613";257156285;5;"2015-09-05";1542579;150;23095;122;29;490;446;106;26;2;2;106;21;2;0;0;15;NA;NA;NA;NA;NA;102;19;2;0;0;0;"no";"2015-09-05 07:26:35";"2015-10-25 03:48:38"
"614";257238673;5;"2015-09-06";1542766;187;23095;23;12;152;140;0;25;1;1;0;22;1;1;0;2;1;1360;1360;1360;1360;0;21;2;0;0;0;"no";"2015-09-06 07:27:57";"2015-09-14 15:51:34"
"615";257317011;5;"2015-09-07";1542840;74;14672;40;11;105;93;33;5;3;1;33;5;3;0;0;1;1;82420;82420;82420;82420;33;5;3;0;0;0;"no";"2015-09-07 07:29:33";"2015-09-20 07:58:45"
"616";257395813;5;"2015-09-08";1542853;13;14672;411;143;1158;1122;398;36;6;2;398;33;6;0;0;34;1;60931;60931;60931;60931;387;23;6;0;0;0;"no";"2015-09-08 07:31:07";"2015-10-26 19:51:25"
"617";257485921;5;"2015-09-09";1542867;14;10868;34;9;232;212;24;11;1;1;24;9;1;0;0;9;NA;NA;NA;NA;NA;24;9;1;0;0;0;"no";"2015-09-09 07:35:34";"2015-09-26 18:47:12"
"618";257565623;5;"2015-09-10";1542888;21;6722;358;125;937;913;365;17;0;2;365;17;0;0;0;30;NA;NA;NA;NA;NA;349;12;0;0;0;0;"no";"2015-09-10 07:42:22";"2015-10-25 03:48:38"
"619";257647529;5;"2015-09-11";1542932;44;4343;72;29;267;247;67;7;2;1;67;5;2;0;0;9;NA;NA;NA;NA;NA;67;4;2;0;0;0;"no";"2015-09-11 07:43:42";"2015-09-29 18:48:21"
"620";257727567;5;"2015-09-12";1543012;80;4325;12;9;218;218;2;8;6;2;2;8;6;2;0;7;NA;NA;NA;NA;NA;2;6;7;0;0;0;"no";"2015-09-12 07:46:44";"2015-09-20 15:58:30"
"621";257806815;5;"2015-09-13";1543088;76;4325;19;2;129;117;13;8;1;1;13;8;1;0;0;4;NA;NA;NA;NA;NA;13;5;1;0;0;0;"no";"2015-09-13 07:48:03";"2015-09-17 15:55:14"
"622";257884709;5;"2015-09-14";1543147;59;3693;4;3;29;29;1;0;2;1;1;0;2;1;0;0;NA;NA;NA;NA;NA;1;0;3;0;0;0;"no";"2015-09-14 07:51:00";"2015-09-22 07:59:15"
"623";257976011;5;"2015-09-15";1543206;59;3226;134;28;440;400;128;19;1;3;128;15;1;1;0;12;NA;NA;NA;NA;NA;124;9;2;0;0;0;"no";"2015-09-15 07:52:27";"2015-10-02 19:09:29"
"624";258076019;5;"2015-09-16";1543234;28;2916;59;14;123;111;51;7;1;3;51;7;1;2;0;0;NA;NA;NA;NA;NA;51;7;3;0;0;0;"no";"2015-09-16 07:53:57";"2015-10-03 19:11:17"
"625";258159993;5;"2015-09-17";1543145;-89;2646;33;25;132;132;20;19;1;1;20;19;1;1;0;0;2;74938;74938;91591;58286;20;14;2;0;0;0;"no";"2015-09-17 07:54:47";"2015-09-19 07:57:35"
"626";258259689;5;"2015-09-18";1543067;-78;2646;206;59;336;288;216;6;1;6;216;3;1;3;0;1;NA;NA;NA;NA;NA;200;3;4;0;0;0;"no";"2015-09-18 07:55:52";"2015-10-04 11:12:02"
"627";258347203;5;"2015-09-19";1543136;69;2549;288;75;369;357;273;15;1;1;273;15;1;0;0;1;NA;NA;NA;NA;NA;273;15;1;0;0;0;"no";"2015-09-19 07:57:35";"2015-11-03 04:00:56"
"628";258427077;5;"2015-09-20";1543253;117;2127;3;0;60;60;0;3;0;0;0;3;0;0;0;3;NA;NA;NA;NA;NA;0;3;0;0;0;0;"no";"2015-09-20 07:58:44";"2015-09-20 23:58:16"
"629";258506069;5;"2015-09-21";1543245;-8;2146;1893;448;1972;1960;1884;9;3;1;1884;9;3;0;0;1;NA;NA;NA;NA;NA;1884;9;3;0;0;0;"no";"2015-09-21 07:58:07";"2015-10-30 03:54:46"
"630";258586385;5;"2015-09-22";1543100;-145;2205;100;21;268;256;84;14;1;2;84;14;1;1;0;6;NA;NA;NA;NA;NA;84;14;2;0;0;0;"no";"2015-09-22 07:59:13";"2015-11-02 03:58:52"
"631";258667281;5;"2015-09-23";1543071;-29;2205;2075;324;2155;2131;2079;7;1;2;2079;7;1;0;0;1;NA;NA;NA;NA;NA;2068;6;1;0;0;0;"no";"2015-09-23 08:00:04";"2015-11-06 04:05:53"
"632";258720073;5;"2015-09-24";1543014;-57;2364;1781;340;2200;2176;1784;30;1;4;1784;30;1;2;0;15;NA;NA;NA;NA;NA;1758;25;2;0;0;0;"no";"2015-09-24 00:00:06";"2015-10-30 11:55:24"
"633";258801707;5;"2015-09-25";1543006;-8;3114;56;8;219;207;35;21;3;1;35;21;3;0;0;4;NA;NA;NA;NA;NA;35;19;2;0;0;0;"no";"2015-09-25 00:19:03";"2015-10-23 19:41:14"
"634";258888279;5;"2015-09-26";1543050;44;3505;143;34;299;287;131;17;1;1;131;17;1;0;0;5;NA;NA;NA;NA;NA;131;11;1;0;0;0;"no";"2015-09-26 02:47:01";"2015-10-30 19:56:02"
"635";258970123;5;"2015-09-27";1543117;67;4509;21;8;139;139;3;15;2;1;3;15;2;1;0;3;NA;NA;NA;NA;NA;3;15;3;0;0;0;"no";"2015-09-27 02:47:30";"2015-09-28 02:48:09"
"636";259050903;5;"2015-09-28";1543105;-12;6391;6;3;30;30;2;3;2;0;2;3;2;0;0;0;NA;NA;NA;NA;NA;2;2;2;0;0;0;"no";"2015-09-28 02:48:07";"2015-10-01 10:49:00"
"637";259130527;5;"2015-09-29";1543081;-24;6391;47;9;77;65;45;3;1;1;45;3;1;0;0;0;NA;NA;NA;NA;NA;45;3;1;0;0;0;"no";"2015-09-29 02:48:39";"2015-10-30 11:55:24"
"638";259211879;5;"2015-09-30";1543083;2;6662;243;56;880;856;224;25;0;1;224;22;0;0;0;34;NA;NA;NA;NA;NA;224;19;0;0;0;0;"no";"2015-09-30 02:48:25";"2015-10-26 19:51:25"
"639";259292573;5;"2015-10-01";1543204;121;6662;298;87;604;592;292;5;1;1;292;5;1;0;0;17;NA;NA;NA;NA;NA;292;5;1;0;0;0;"no";"2015-10-01 02:48:55";"2015-10-25 11:49:07"
"640";259373449;5;"2015-10-02";1543266;62;5783;98;28;271;247;95;11;2;3;95;11;2;1;0;0;NA;NA;NA;NA;NA;86;10;3;0;0;0;"no";"2015-10-02 02:50:06";"2015-11-06 04:05:53"
"641";259454221;5;"2015-10-03";1543370;104;5783;23;7;161;137;17;11;1;5;17;8;1;4;0;2;2;8614;8614;16544;684;17;5;3;0;0;0;"no";"2015-10-03 03:10:16";"2015-10-24 03:41:19"
"642";259534289;5;"2015-10-04";1543517;147;5018;2;1;40;40;0;2;0;0;0;2;0;0;0;2;NA;NA;NA;NA;NA;0;2;0;0;0;0;"no";"2015-10-04 03:11:24";"2015-10-05 03:13:00"
"643";259612507;5;"2015-10-05";1543541;24;5018;92;20;147;127;87;6;1;1;87;4;1;0;0;1;1;39320;39320;39320;39320;87;4;1;0;0;0;"no";"2015-10-05 03:12:59";"2015-11-12 04:14:57"
"644";259692371;5;"2015-10-06";1543566;25;3059;4;1;44;40;0;4;0;1;0;3;0;1;0;1;NA;NA;NA;NA;NA;0;3;1;0;0;0;"no";"2015-10-06 03:14:04";"2015-11-06 04:05:53"
"645";259772457;5;"2015-10-07";1543651;85;2697;225;71;371;347;271;1;2;4;271;1;2;2;0;2;NA;NA;NA;NA;NA;220;1;4;0;0;0;"no";"2015-10-07 03:17:16";"2015-11-06 12:06:30"
"646";259853755;5;"2015-10-08";1543688;37;2765;2;2;8;8;0;2;0;0;0;2;0;0;0;0;NA;NA;NA;NA;NA;0;2;0;0;0;0;"no";"2015-10-08 03:18:50";"2015-10-16 03:29:23"
"647";259934291;5;"2015-10-09";1543673;-15;2810;29;6;73;57;25;3;3;1;25;2;3;0;0;0;1;2503;2503;2503;2503;25;2;3;0;0;0;"no";"2015-10-09 03:19:43";"2015-10-24 03:41:19"
"648";260018147;5;"2015-10-10";1543656;-17;2320;2;0;28;28;0;1;1;0;0;1;1;0;0;0;1;73335;73335;73335;73335;0;1;1;0;0;0;"no";"2015-10-10 03:21:45";"2015-10-11 03:23:13"
"649";260099253;5;"2015-10-11";1543741;85;2320;21;7;122;118;14;5;2;6;14;4;2;6;0;0;NA;NA;NA;NA;NA;14;4;5;0;0;0;"no";"2015-10-11 03:23:12";"2015-10-16 03:29:23"
"650";260179141;5;"2015-10-12";1543755;14;2106;5;4;19;19;3;0;2;0;3;0;2;0;0;0;NA;NA;NA;NA;NA;3;0;2;0;0;0;"no";"2015-10-12 03:24:38";"2015-10-29 19:54:55"
"651";260260237;5;"2015-10-13";1543767;12;1955;1957;565;2178;2162;1942;30;1;1;1942;29;1;0;0;6;NA;NA;NA;NA;NA;1942;23;1;0;0;0;"no";"2015-10-13 03:26:19";"2015-11-05 12:04:27"
"652";260341627;5;"2015-10-14";1543807;40;1854;8;3;148;148;0;10;0;1;0;10;0;1;0;6;NA;NA;NA;NA;NA;0;8;1;0;0;0;"no";"2015-10-14 03:27:21";"2015-10-24 03:41:19"
"653";260423367;5;"2015-10-15";1543855;48;1770;123;43;251;239;111;12;6;1;111;12;6;0;0;2;3;71119;72484;75810;70524;111;11;6;0;0;0;"no";"2015-10-15 03:28:09";"2015-11-14 04:19:26"
"654";260504551;5;"2015-10-16";1543892;37;2006;30;7;107;79;23;9;3;2;23;5;3;1;0;0;2;33339;33339;48471;18207;23;5;4;0;0;0;"no";"2015-10-16 03:29:21";"2015-10-31 19:57:42"
"655";260585251;5;"2015-10-17";1543914;22;2272;6;3;52;44;0;11;1;0;0;9;1;0;0;0;1;5632;5632;5632;5632;0;5;1;0;0;0;"no";"2015-10-17 03:30:53";"2015-10-17 19:31:46"
"656";260666297;5;"2015-10-18";1543929;15;2272;3;0;12;12;0;3;0;0;0;3;0;0;0;0;NA;NA;NA;NA;NA;0;3;0;0;0;0;"no";"2015-10-18 03:32:11";"2015-10-19 19:33:50"
"657";260745869;5;"2015-10-19";1543948;19;2272;1;0;4;4;0;1;0;0;0;1;0;0;0;0;NA;NA;NA;NA;NA;0;1;0;0;0;0;"no";"2015-10-19 03:33:33";"2015-10-19 19:33:50"
"658";260825705;5;"2015-10-20";1543925;-23;2272;5;2;12;12;4;0;1;0;4;0;1;0;0;0;NA;NA;NA;NA;NA;4;0;1;0;0;0;"no";"2015-10-20 03:34:09";"2015-10-28 03:53:01"
"659";260906945;5;"2015-10-21";1543952;27;2272;119;32;234;214;126;4;2;1;126;4;1;0;0;4;1;39722;39722;39722;39722;117;4;1;0;0;0;"no";"2015-10-21 03:35:31";"2015-10-31 19:57:42"
"660";260988547;5;"2015-10-22";1543994;42;2245;156;47;735;694;159;7;2;3;158;6;2;0;0;0;1;42169;42169;42169;42169;149;6;2;0;0;0;"no";"2015-10-22 03:36:44";"2015-11-18 04:25:56"
"661";261070265;5;"2015-10-23";1544235;241;2245;196;53;519;483;187;16;1;3;187;13;1;1;0;14;1;239149;239149;239149;239149;181;13;2;0;0;0;"no";"2015-10-23 03:37:51";"2015-11-18 04:25:57"
"662";261152137;5;"2015-10-24";1544274;39;2230;14;6;149;149;1;18;0;1;1;18;0;1;0;0;1;163831;163831;163831;163831;1;13;1;0;0;0;"no";"2015-10-24 03:41:11";"2015-10-25 19:49:56"
"663";261232627;5;"2015-10-25";1544398;124;1936;18;10;120;120;0;18;0;0;0;18;0;0;0;3;NA;NA;NA;NA;NA;0;18;0;0;0;0;"no";"2015-10-25 03:48:32";"2015-11-18 04:25:57"
"664";261313025;5;"2015-10-26";1544476;78;1936;26;8;147;127;7;25;1;0;7;20;1;0;0;2;NA;NA;NA;NA;NA;7;19;1;0;0;0;"no";"2015-10-26 03:50:28";"2015-10-28 03:53:01"
"665";261391845;5;"2015-10-27";1544213;-263;1919;657;92;767;743;659;9;2;2;659;9;2;0;0;2;1;49901;49901;49901;49901;647;9;2;0;0;0;"no";"2015-10-27 03:51:32";"2015-11-05 12:04:27"
"666";261474815;5;"2015-10-28";1545232;1019;3026;3926;1726;9124;9040;3992;100;4;1;3992;86;2;0;0;293;2;1640;1640;2875;406;3867;69;2;0;0;0;"no";"2015-10-28 03:52:59";"2015-11-09 12:12:08"
"667";261556497;5;"2015-10-29";1546759;1527;3664;409;161;3209;3141;397;84;3;3;397;76;3;0;0;151;1;40579;40579;40579;40579;346;63;3;0;0;0;"no";"2015-10-29 03:54:36";"2015-11-09 12:12:08"
"668";261638309;5;"2015-10-30";1548323;1564;3664;320;171;1915;1847;343;44;2;3;343;36;2;0;0;84;NA;NA;NA;NA;NA;293;29;1;0;0;0;"no";"2015-10-30 03:54:38";"2015-11-10 20:13:36"
"669";261719675;5;"2015-10-31";1550053;1730;3958;176;90;646;590;182;26;2;2;182;20;1;0;0;20;1;146022;146022;146022;146022;162;17;1;0;0;0;"no";"2015-10-31 03:56:26";"2015-11-11 12:14:30"
"670";261798991;5;"2015-11-01";1550257;204;3958;2;1;92;92;0;7;0;0;0;7;0;0;0;4;NA;NA;NA;NA;NA;0;2;0;0;0;0;"no";"2015-11-01 03:58:14";"2015-11-02 03:58:51"
"671";261877043;5;"2015-11-02";1550316;59;7844;1203;354;1469;1433;1225;10;1;3;1225;9;0;1;0;10;NA;NA;NA;NA;NA;1195;9;1;0;0;0;"no";"2015-11-02 03:58:50";"2015-11-09 12:12:08"
"672";261957069;5;"2015-11-03";1550373;57;7844;181;66;247;235;179;2;0;1;179;2;0;0;0;3;NA;NA;NA;NA;NA;179;2;0;0;0;0;"no";"2015-11-03 04:00:49";"2015-11-09 20:12:12"
"673";262037119;5;"2015-11-04";1550258;-115;7844;2444;1230;5394;5358;2506;53;0;3;2506;53;0;0;0;165;NA;NA;NA;NA;NA;2411;47;0;0;0;0;"no";"2015-11-04 04:02:14";"2015-11-23 04:29:51"
"674";262117079;5;"2015-11-05";1550230;-28;13236;608;105;2401;2365;613;30;0;3;613;30;0;0;0;102;NA;NA;NA;NA;NA;594;18;0;0;0;0;"no";"2015-11-05 04:03:56";"2015-11-25 20:32:48"
"675";262198125;5;"2015-11-06";1550222;-8;15147;786;318;1780;1748;820;3;3;1;820;2;1;0;0;57;1;3169;3169;3169;3169;784;2;1;0;0;0;"no";"2015-11-06 04:05:50";"2015-11-23 20:31:06"
"676";262280949;5;"2015-11-07";1550296;74;15581;13;3;524;512;8;4;1;1;8;4;1;0;0;30;NA;NA;NA;NA;NA;8;4;1;0;0;0;"no";"2015-11-07 04:07:47";"2015-11-09 12:12:08"
"677";262361807;5;"2015-11-08";1550289;-7;15581;715;295;1396;1388;708;7;3;1;708;7;2;1;0;39;NA;NA;NA;NA;NA;708;5;3;0;0;0;"no";"2015-11-08 04:09:28";"2015-11-16 12:22:55"
"678";262441431;5;"2015-11-09";1550291;2;15565;153;50;476;468;144;10;1;1;144;10;0;1;0;17;NA;NA;NA;NA;NA;144;9;1;0;0;0;"no";"2015-11-09 04:11:24";"2015-11-17 04:24:28"
"679";262521483;5;"2015-11-10";1550290;-1;15565;354;120;621;553;397;12;1;6;397;10;1;1;0;6;1;6088;6088;6088;6088;346;9;2;0;0;0;"no";"2015-11-10 04:12:48";"2015-11-29 20:37:15"
